3242272252054;PLATS PRÉPARÉ;PastaBox - Fusilli à la Bolognaise;b;Carrefour,Banque alimentaire,Auchan,Magasins U;https://fr.openfoodfacts.org/produit/3242272252054/pastabox-fusilli-a-la-bolognaise-sodebo
3270160838110;PLATS PRÉPARÉ;Pizza chèvre miel noix;d;Picard;https://fr.openfoodfacts.org/produit/3270160838110/pizza-chevre-miel-noix-picard
3564700330838;PLATS PRÉPARÉ;Carottes Râpées assaisonnées;a;Leclerc;https://fr.openfoodfacts.org/produit/3564700330838/carottes-rapees-assaisonnees-pause-fraicheur
3038352880909;PLATS PRÉPARÉ;Le Ravioli Bolognaise;b;Franprix;https://fr.openfoodfacts.org/produit/3038352880909/le-ravioli-bolognaise-panzani
3083680806008;PLATS PRÉPARÉ;Tortis et Concombres au Saumon;b;Carrefour, Magasins U;https://fr.openfoodfacts.org/produit/3083680806008/tortis-et-concombres-au-saumon-bonduelle
2000000002897;PLATS PRÉPARÉ;Salade & Compagnie - Istanbul;a;Auchan,Cora;https://fr.openfoodfacts.org/produit/3242274004057/salade-compagnie-istanbul-sodebo
966;PLATS PRÉPARÉ;Cassoulet;b;Carrefour;https://fr.openfoodfacts.org/produit/3245414164086/cassoulet-carrefour
3251490432759;PLATS PRÉPARÉ;Croq' Soja au fromage;b;Magasins U;https://fr.openfoodfacts.org/produit/3251490432759/croq-soja-au-fromage-cereal-bio
3350030181109;PLATS PRÉPARÉ;Taboulé oriental à la menthe;b;Monoprix;https://fr.openfoodfacts.org/produit/3350030181109/taboule-oriental-a-la-menthe-monoprix
3564709015125;PLATS PRÉPARÉ;Ravioles du Dauphiné;d;Leclerc;https://fr.openfoodfacts.org/produit/3564709015125/ravioles-du-dauphine-nos-regions-ont-du-talent
7613035147287;PLATS PRÉPARÉ;Mousline au lait entier;b;Magasins U;https://fr.openfoodfacts.org/produit/7613035147287/mousline-au-lait-entier-maggi
7613035694958;PLATS PRÉPARÉ;Carré gourmand Tomates et Mozzarella;a;Magasins U;https://fr.openfoodfacts.org/produit/7613035694958/carre-gourmand-tomates-et-mozzarella-herta
3083680572972;PLATS PRÉPARÉ;Riz à la Provençale au Thon et Basilic;b;Banque alimentaire, Casino;https://fr.openfoodfacts.org/produit/3083680572972/riz-a-la-provencale-au-thon-et-basilic-bonduelle
3599740009628;PLATS PRÉPARÉ;Lasagnes Bolognaise Pur Bœuf;b;Carrefour market,Leclerc;https://fr.openfoodfacts.org/produit/3599740009628/lasagnes-bolognaise-pur-boeuf-findus
7613033150395;PLATS PRÉPARÉ;La Grandiosa 4 Formaggi;d;Auchan;https://fr.openfoodfacts.org/produit/7613033150395/la-grandiosa-4-formaggi-buitoni
20023775;PLATS PRÉPARÉ;Taboulé oriental à l'huile d'olive;c;Lidl;https://fr.openfoodfacts.org/produit/20023775/taboule-oriental-a-l-huile-d-olive-lidl
3245411400729;PLATS PRÉPARÉ;Tortellini chèvre épinard aux œufs frais;b;Carrefour;https://fr.openfoodfacts.org/produit/3245411400729/tortellini-chevre-epinard-aux-oeufs-frais-carrefour
3302741970107;PLATS PRÉPARÉ;Parmentier de Poisson à la ciboulette;b;Carrefour,Franprix,Magasins U;https://fr.openfoodfacts.org/produit/3302741970107/parmentier-de-poisson-a-la-ciboulette-fleury-michon
